,id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
1977,id3929561,1,2016-01-19 16:01:58,2016-01-19 16:48:18,1,-73.7903594970703,40.64402389526367,-73.93902587890625,40.716094970703125,N,2780
1978,id1518330,1,2016-05-26 07:49:14,2016-05-26 07:56:46,1,-73.96535491943358,40.76358795166016,-73.9590301513672,40.77504348754882,N,452
1979,id0796871,1,2016-02-18 13:00:44,2016-02-18 13:06:08,1,-74.00443267822266,40.72977066040039,-73.99645233154298,40.72528839111328,N,324
1980,id1669543,2,2016-04-27 08:49:59,2016-04-27 08:57:38,1,-73.94976043701173,40.7719612121582,-73.97627258300781,40.737651824951165,N,459
1981,id2076445,2,2016-05-10 18:16:01,2016-05-10 18:24:13,5,-74.00845336914062,40.72080993652344,-73.99304962158203,40.73088836669922,N,492
1982,id3100150,2,2016-04-14 23:53:30,2016-04-14 23:59:43,1,-73.99585723876953,40.76722717285156,-73.98001861572266,40.77057266235352,N,373
1983,id2769170,2,2016-01-05 10:00:06,2016-01-05 10:06:07,1,-73.96186065673827,40.76525115966797,-73.97206115722656,40.76498794555664,N,361
1984,id0863268,2,2016-01-08 10:33:48,2016-01-08 10:54:00,5,-73.96649932861328,40.77224349975586,-74.01027679443358,40.702110290527344,N,1212
1985,id3895407,2,2016-04-23 00:01:47,2016-04-23 00:22:39,6,-74.00804138183594,40.72365188598633,-73.95565795898438,40.7158317565918,N,1252
1986,id1961512,1,2016-02-21 17:25:05,2016-02-21 17:35:18,1,-73.99239349365233,40.74687957763672,-73.97987365722656,40.76718521118164,N,613
1987,id0552992,2,2016-05-13 05:31:59,2016-05-13 05:37:03,3,-73.97164154052734,40.76267623901367,-73.98138427734375,40.76459884643555,N,304
1988,id3048673,1,2016-05-12 21:34:33,2016-05-12 21:39:04,1,-73.98448181152342,40.7641716003418,-73.97663879394531,40.7774772644043,N,271
1989,id1895810,2,2016-04-04 00:32:53,2016-04-04 00:33:33,2,-73.97998809814453,40.68775939941406,-73.97855377197266,40.68524169921875,N,40
1990,id2921495,2,2016-05-29 16:32:06,2016-05-29 16:50:46,5,-73.97294616699219,40.78049850463867,-73.97922515869139,40.74604415893555,N,1120
1991,id2476641,2,2016-01-25 05:15:30,2016-01-25 05:33:13,1,-73.94892120361328,40.77411651611328,-73.99105072021484,40.744625091552734,N,1063
1992,id2879747,2,2016-02-08 00:16:21,2016-02-08 00:41:23,1,-73.78221893310547,40.644649505615234,-73.9498291015625,40.67900848388672,N,1502
1993,id0428218,1,2016-03-31 21:02:10,2016-03-31 21:21:14,1,-73.98721313476561,40.75353240966797,-74.01180267333984,40.71505737304688,N,1144
1994,id3587572,2,2016-01-22 09:27:24,2016-01-22 09:35:49,5,-73.97190856933594,40.76309967041016,-73.95590209960938,40.784950256347656,N,505
1995,id3191524,2,2016-06-22 18:42:20,2016-06-22 18:52:31,1,-73.96366882324217,40.7617301940918,-73.9738998413086,40.74871063232422,N,611
1996,id2399783,1,2016-01-30 22:08:46,2016-01-30 22:59:23,2,-73.99816131591797,40.73564910888672,-74.17334747314453,40.796890258789055,N,3037
1997,id0110347,1,2016-02-21 17:22:44,2016-02-21 17:31:37,1,-73.99264526367188,40.748497009277344,-73.97551727294923,40.758167266845696,N,533
1998,id3955283,1,2016-04-05 20:59:30,2016-04-05 21:22:28,1,-74.00433349609375,40.741523742675774,-73.99152374267578,40.6926155090332,N,1378
1999,id2650678,1,2016-04-24 08:27:23,2016-04-24 08:48:55,1,-73.99176025390625,40.72640228271485,-73.94525909423827,40.8232650756836,N,1292
2000,id3509622,1,2016-04-26 11:27:10,2016-04-26 11:33:33,1,-73.95547485351561,40.77985763549805,-73.96389770507811,40.7739372253418,N,383
2001,id2221580,1,2016-03-08 09:04:55,2016-03-08 09:12:49,1,-73.97875213623048,40.72977066040039,-73.99727630615233,40.73755645751953,N,474
2002,id3278795,2,2016-03-11 06:24:53,2016-03-11 06:28:34,1,-73.98998260498048,40.7569465637207,-73.97938537597656,40.7612533569336,N,221
2003,id2072297,2,2016-03-05 11:34:01,2016-03-05 11:45:17,1,-73.98747253417967,40.7329216003418,-73.98772430419923,40.72133255004882,N,676
2004,id3765039,2,2016-05-28 13:55:23,2016-05-28 14:09:33,2,-73.99241638183594,40.75014114379882,-73.9742431640625,40.750587463378906,N,850
2005,id0125377,1,2016-04-13 21:57:14,2016-04-13 22:28:33,1,-73.97901153564453,40.76208114624024,-73.89260864257811,40.76925277709961,N,1879
2006,id1110813,2,2016-01-24 20:03:03,2016-01-24 20:15:48,1,-73.96585845947266,40.75865173339844,-73.98899841308595,40.77764892578125,N,765
2007,id0606229,2,2016-01-16 11:42:47,2016-01-16 11:57:23,2,-73.95968627929686,40.808887481689446,-73.95561981201173,40.772499084472656,N,876
2008,id0454719,1,2016-03-13 21:21:15,2016-03-13 21:28:52,1,-74.00605010986328,40.7353744506836,-73.99376678466798,40.75889587402344,N,457
2009,id2799983,2,2016-03-10 21:22:42,2016-03-10 21:40:39,6,-73.97575378417967,40.760528564453125,-73.97865295410156,40.72964096069336,N,1077
2010,id1906260,2,2016-06-11 18:26:44,2016-06-11 18:42:38,1,-73.96517181396483,40.763427734375,-73.98872375488281,40.77503204345703,N,954
2011,id1126131,2,2016-02-19 22:02:35,2016-02-19 22:20:38,1,-73.98043060302734,40.753639221191406,-73.99622344970702,40.72206115722656,N,1083
2012,id3723194,1,2016-06-19 02:54:27,2016-06-19 03:04:24,1,-74.00965881347656,40.73876953125,-73.98613739013672,40.73048782348633,N,597
2013,id2501176,2,2016-02-28 12:51:00,2016-02-28 13:08:21,1,-74.01775360107422,40.7065315246582,-73.9787368774414,40.75065994262695,N,1041
2014,id2634920,2,2016-01-05 06:04:59,2016-01-05 06:07:52,1,-74.00513458251953,40.737213134765625,-73.99544525146483,40.747928619384766,N,173
2015,id2955872,2,2016-02-10 15:59:55,2016-02-10 16:28:10,6,-73.99057006835938,40.7510986328125,-73.94297027587889,40.799270629882805,N,1695
2016,id1144060,2,2016-03-26 21:49:06,2016-03-26 21:57:50,1,-73.96495819091797,40.75571060180664,-73.98429870605469,40.73945999145508,N,524
2017,id0753496,1,2016-01-29 15:57:02,2016-01-29 16:18:22,1,-73.95435333251953,40.79984664916992,-73.95010375976561,40.78721618652344,N,1280
2018,id2633363,2,2016-02-27 21:40:04,2016-02-27 22:18:11,5,-73.97862243652342,40.686790466308594,-73.97885131835938,40.777446746826165,N,2287
2019,id3208232,1,2016-03-02 16:55:22,2016-03-02 17:01:35,1,-73.971435546875,40.75532913208008,-73.9645004272461,40.76458740234375,N,373
2020,id0554273,1,2016-04-26 14:39:18,2016-04-26 14:43:09,1,-73.98158264160156,40.737129211425774,-73.99320220947266,40.73167419433594,N,231
2021,id1925002,1,2016-01-05 17:33:45,2016-01-05 18:02:45,1,-73.97290802001953,40.785682678222656,-73.97921752929686,40.74470138549805,N,1740
2022,id0145674,2,2016-01-21 20:36:35,2016-01-21 20:47:17,1,-73.98293304443358,40.730823516845696,-73.99333190917967,40.74163818359375,N,642
2023,id2203936,2,2016-02-06 13:18:47,2016-02-06 13:25:30,2,-73.98706817626953,40.733829498291016,-73.99211120605469,40.74092864990234,N,403
2024,id2366364,1,2016-06-24 17:49:05,2016-06-24 17:52:58,1,-73.98414611816406,40.726295471191406,-73.98675537109375,40.729793548583984,N,233
2025,id3368172,1,2016-04-06 07:04:49,2016-04-06 07:14:06,1,-73.98348999023438,40.69476318359375,-73.98506927490233,40.721725463867195,N,557
2026,id0719799,2,2016-04-30 15:57:41,2016-04-30 16:18:07,1,-74.00293731689453,40.76036834716797,-73.98436737060547,40.74665832519531,N,1226
2027,id3624818,2,2016-05-22 18:46:57,2016-05-22 18:54:18,1,-73.98147583007811,40.75870513916016,-73.98475646972656,40.74833297729492,N,441
2028,id2030322,2,2016-06-29 14:05:05,2016-06-29 14:33:00,1,-74.00730895996092,40.727298736572266,-73.98436737060547,40.76673126220703,N,1675
2029,id3211280,2,2016-06-11 15:04:19,2016-06-11 15:08:21,5,-74.00140380859375,40.70718002319336,-73.98760223388672,40.71046829223633,N,242
2030,id1741892,1,2016-06-06 19:19:35,2016-06-06 19:41:39,2,-73.87265777587889,40.77426528930664,-73.95970153808595,40.768909454345696,N,1324
2031,id0346834,1,2016-06-24 13:25:06,2016-06-24 13:38:14,1,-73.97055053710938,40.75600051879882,-73.95368194580078,40.779178619384766,N,788
2032,id1167485,1,2016-03-26 15:28:26,2016-03-26 15:58:51,1,-73.78350067138672,40.648712158203125,-73.99531555175781,40.57434844970703,N,1825
2033,id1570012,2,2016-03-31 14:02:55,2016-03-31 15:06:17,1,-73.77676391601561,40.64504623413086,-74.00201416015625,40.720645904541016,N,3802
2034,id1298277,2,2016-05-04 02:08:31,2016-05-04 02:17:05,1,-73.98702239990233,40.766109466552734,-73.96744537353516,40.760448455810554,N,514
2035,id0342366,2,2016-03-11 17:53:55,2016-03-11 18:04:02,1,-73.96612548828125,40.765182495117195,-73.97476959228516,40.751998901367195,N,607
2036,id3900855,1,2016-04-22 10:12:56,2016-04-22 10:42:09,1,-73.86312866210938,40.769927978515625,-73.94967651367188,40.71326446533203,N,1753
2037,id2757597,1,2016-02-15 05:59:41,2016-02-15 06:02:39,1,-73.9709243774414,40.798526763916016,-73.97383117675781,40.7921142578125,N,178
2038,id3178164,1,2016-01-11 14:45:07,2016-01-11 15:02:07,1,-74.01719665527344,40.70525741577149,-74.01058197021484,40.71878433227539,N,1020
2039,id3245557,1,2016-05-03 13:57:17,2016-05-03 14:25:00,1,-74.00849151611328,40.72045516967773,-73.97482299804686,40.69797134399414,N,1663
2040,id0797830,2,2016-05-01 22:53:57,2016-05-01 22:59:34,3,-73.99127197265625,40.750221252441406,-73.97968292236328,40.75267791748047,N,337
2041,id1508931,2,2016-05-08 15:23:22,2016-05-08 16:35:24,1,-73.99044799804686,40.69116973876953,-73.77632904052734,40.645389556884766,N,4322
2042,id2792625,1,2016-06-04 00:45:58,2016-06-04 01:11:59,1,-74.00275421142578,40.72855758666992,-73.99613189697266,40.753395080566406,N,1561
2043,id2155359,1,2016-06-20 20:05:57,2016-06-20 20:12:08,1,-73.96373748779298,40.7769775390625,-73.97095489501953,40.79303741455078,N,371
2044,id2422756,2,2016-05-01 13:41:43,2016-05-01 13:50:18,1,-73.96656036376953,40.76211929321289,-73.97118377685547,40.747661590576165,N,515
2045,id1877742,2,2016-05-23 19:26:11,2016-05-23 19:41:24,1,-73.99356842041014,40.76741027832031,-73.96347808837889,40.77421188354492,N,913
2046,id3438200,2,2016-04-30 14:16:29,2016-04-30 14:44:03,1,-74.01248931884764,40.70711135864258,-73.9639129638672,40.678260803222656,N,1654
2047,id3133421,1,2016-06-08 22:49:43,2016-06-08 23:00:12,1,-73.98350524902342,40.76561737060546,-73.96021270751953,40.798126220703125,N,629
2048,id1117231,1,2016-05-09 08:51:17,2016-05-09 08:57:57,1,-73.98175811767578,40.774051666259766,-73.98282623291014,40.76423645019531,N,400
2049,id1132928,1,2016-01-18 19:42:55,2016-01-18 19:50:04,1,-73.97827911376953,40.77324676513672,-73.98072814941406,40.75923538208008,N,429
2050,id3460584,2,2016-04-12 22:49:28,2016-04-12 23:18:44,1,-73.97796630859375,40.725223541259766,-73.95687866210938,40.687103271484375,N,1756
2051,id2696509,2,2016-04-13 16:42:10,2016-04-13 16:57:48,6,-73.96639251708984,40.760990142822266,-73.97286987304686,40.79320907592773,N,938
2052,id2288887,2,2016-02-06 00:25:32,2016-02-06 00:27:57,5,-73.99169158935547,40.726200103759766,-73.98856353759764,40.72993087768555,N,145
2053,id0187694,1,2016-01-29 19:48:25,2016-01-29 19:55:31,1,-73.97265625,40.79415130615234,-73.96060943603516,40.80998992919922,N,426
2054,id1445613,1,2016-01-30 12:50:40,2016-01-30 13:09:12,1,-73.97126770019531,40.793060302734375,-73.9615936279297,40.76185989379882,N,1112
2055,id3458579,1,2016-04-14 07:14:39,2016-04-14 07:21:52,1,-73.98969268798828,40.774459838867195,-73.97596740722656,40.76473617553711,N,433
2056,id0439591,2,2016-02-23 10:06:21,2016-02-23 10:15:11,1,-73.96663665771484,40.78887176513672,-73.95368957519531,40.775390625,N,530
2057,id1230333,1,2016-04-28 05:30:20,2016-04-28 05:36:43,1,-73.9909896850586,40.75594329833984,-73.97348022460938,40.760299682617195,N,383
2058,id2758673,2,2016-02-26 15:56:09,2016-02-26 16:04:53,2,-73.9820785522461,40.74603271484375,-73.98382568359375,40.752635955810554,N,524
2059,id0859122,2,2016-01-10 11:44:07,2016-01-10 11:48:05,2,-73.95182800292967,40.777698516845696,-73.95470428466798,40.787506103515625,N,238
2060,id3177141,2,2016-04-20 12:46:07,2016-04-20 12:51:57,2,-73.9889144897461,40.75288009643555,-73.9847640991211,40.74747848510742,N,350
2061,id1495657,2,2016-01-07 19:17:30,2016-01-07 19:22:46,5,-73.99217987060547,40.725112915039055,-73.98418426513672,40.7372932434082,N,316
2062,id2061665,1,2016-02-26 23:48:44,2016-02-27 00:01:44,4,-73.98766326904298,40.73273086547852,-73.96336364746092,40.76604080200195,N,780
2063,id1162080,1,2016-01-11 20:51:52,2016-01-11 20:56:17,1,-73.98722076416014,40.73311614990234,-73.99894714355469,40.73246383666992,N,265
2064,id1756874,2,2016-05-03 15:44:01,2016-05-03 15:55:21,1,-73.98359680175781,40.75524139404297,-73.98606872558594,40.76559066772461,N,680
2065,id0457109,1,2016-03-05 13:46:55,2016-03-05 13:52:33,1,-73.97276306152342,40.76091766357422,-73.96162414550781,40.77412796020508,N,338
2066,id1253899,2,2016-04-17 19:01:50,2016-04-17 19:15:42,1,-73.96593475341797,40.80148696899414,-73.99614715576173,40.762508392333984,N,832
2067,id0108681,1,2016-01-11 06:21:29,2016-01-11 06:24:52,1,-73.98271179199219,40.73943710327149,-73.96968841552734,40.75809860229492,N,203
2068,id2643929,2,2016-05-05 21:33:26,2016-05-05 21:45:00,5,-73.99163055419923,40.75479888916016,-74.00800323486328,40.739559173583984,N,694
2069,id2255783,2,2016-01-09 17:58:10,2016-01-09 18:03:48,5,-73.97859954833984,40.78596115112305,-73.98143768310547,40.775020599365234,N,338
2070,id3032153,2,2016-03-30 21:58:20,2016-03-30 22:06:39,2,-73.99074554443358,40.69287109375,-73.98418426513672,40.69657516479492,N,499
2071,id2667230,1,2016-06-11 03:58:30,2016-06-11 04:07:31,1,-73.9834442138672,40.72623443603516,-73.99951934814453,40.74155044555664,N,541
2072,id1613391,1,2016-04-10 01:20:12,2016-04-10 01:23:40,2,-73.9727783203125,40.75613021850586,-73.98533630371094,40.75535202026367,N,208
2073,id0492041,2,2016-05-24 09:12:09,2016-05-24 09:32:47,1,-73.98613739013672,40.73482131958008,-73.97322082519531,40.75944900512695,N,1238
2074,id3957042,2,2016-03-25 14:41:18,2016-03-25 14:44:00,1,-73.97207641601561,40.78213119506836,-73.96395874023438,40.77706909179688,N,162
2075,id2285639,2,2016-05-28 04:24:05,2016-05-28 04:35:50,5,-73.98809814453125,40.74864959716797,-73.93359375,40.76316833496094,N,705
2076,id0506560,2,2016-04-27 16:39:32,2016-04-27 16:53:20,1,-73.9605712890625,40.77553939819336,-73.97158813476561,40.7463264465332,N,828
2077,id2993810,2,2016-02-27 11:11:46,2016-02-27 11:28:41,1,-73.9561004638672,40.78556060791016,-73.97972106933594,40.76503753662109,N,1015
2078,id0651183,1,2016-06-28 16:49:40,2016-06-28 17:07:03,3,-73.98973846435547,40.734405517578125,-73.98200225830078,40.7114372253418,N,1043
2079,id0287159,1,2016-03-17 17:30:36,2016-03-17 17:52:21,4,-73.99182891845702,40.726028442382805,-73.97869110107422,40.7581443786621,N,1305
2080,id1291662,2,2016-01-13 20:12:32,2016-01-13 20:29:56,1,-73.8639373779297,40.76958847045898,-73.96242523193358,40.72079086303711,N,1044
2081,id2856162,2,2016-06-30 21:43:29,2016-06-30 22:02:11,6,-73.98345947265625,40.76145935058594,-74.01644897460938,40.71113967895508,N,1122
2082,id3120786,2,2016-03-12 16:01:47,2016-03-12 16:09:45,6,-73.9826889038086,40.73111343383789,-73.96478271484375,40.75558853149414,N,478
2083,id3778751,2,2016-06-11 03:57:45,2016-06-11 04:04:53,3,-73.98722839355469,40.71450805664063,-73.98589324951173,40.72283935546875,N,428
2084,id0188364,2,2016-02-14 09:57:52,2016-02-14 10:13:47,3,-73.98310852050781,40.738746643066406,-73.96067810058595,40.717098236083984,N,955
2085,id1775420,1,2016-04-23 04:50:12,2016-04-23 04:51:44,1,-73.85610961914062,40.75143432617188,-73.85453033447266,40.74571990966797,N,92
2086,id2278315,1,2016-05-18 21:52:15,2016-05-18 22:02:06,1,-73.98928833007811,40.74830627441406,-73.98365020751953,40.761913299560554,N,591
2087,id0931199,2,2016-05-04 22:28:43,2016-05-04 22:32:51,1,-73.95462799072266,40.77717971801758,-73.95462799072266,40.77717971801758,N,248
2088,id1144582,1,2016-04-01 07:41:21,2016-04-01 07:47:12,1,-73.95879364013672,40.768287658691406,-73.96620178222656,40.75823974609375,N,351
2089,id2255999,1,2016-01-02 18:55:50,2016-01-02 19:03:21,2,-73.9786376953125,40.75435256958008,-73.98871612548828,40.73723602294922,N,451
2090,id2588128,1,2016-06-24 02:02:38,2016-06-24 02:19:41,2,-74.00284576416014,40.73355102539063,-74.02613830566406,40.63557052612305,N,1023
2091,id3573494,2,2016-01-18 20:34:59,2016-01-18 20:37:44,3,-73.97589874267578,40.75497055053711,-73.98155212402342,40.7463493347168,N,165
2092,id2093801,2,2016-04-12 22:33:06,2016-04-12 23:12:33,6,-73.98421478271484,40.754928588867195,-73.84542846679686,40.77441787719727,N,2367
2093,id0660744,2,2016-05-06 10:19:18,2016-05-06 10:31:10,1,-73.97298431396483,40.75513458251953,-73.97549438476561,40.74137115478516,N,712
2094,id2562892,2,2016-06-30 12:58:06,2016-06-30 13:20:16,1,-73.98956298828125,40.7692985534668,-73.94551849365233,40.79053115844727,N,1330
2095,id1415119,1,2016-02-28 07:51:47,2016-02-28 08:03:41,1,-73.9122314453125,40.7459716796875,-73.96305084228516,40.77498245239258,N,714
2096,id3859993,2,2016-02-05 07:46:04,2016-02-05 07:48:45,2,-73.98584747314453,40.74649810791016,-73.992431640625,40.73751068115234,N,161
2097,id2046783,2,2016-03-11 22:22:40,2016-03-11 22:31:04,1,-73.95990753173827,40.813873291015625,-73.97357940673827,40.79204559326172,N,504
2098,id1141347,1,2016-01-10 01:43:26,2016-01-10 02:05:18,1,-73.9596176147461,40.71819686889648,-73.86640930175781,40.7380256652832,N,1312
2099,id1370739,1,2016-01-09 15:21:05,2016-01-09 15:30:03,1,-73.99112701416014,40.75582504272461,-74.00052642822266,40.759143829345696,N,538
2100,id1749926,1,2016-06-01 23:36:00,2016-06-01 23:57:29,1,-73.9980926513672,40.72614669799805,-73.94127655029298,40.68212127685546,N,1289
2101,id3958095,2,2016-02-01 19:15:06,2016-02-01 19:28:56,6,-73.97180938720702,40.75775146484375,-73.94780731201173,40.779460906982415,N,830
2102,id0050198,2,2016-03-05 22:21:15,2016-03-05 22:27:24,1,-73.99298095703125,40.74211883544922,-73.98461151123048,40.73291015625,N,369
2103,id1505071,1,2016-05-30 13:02:11,2016-05-30 13:05:25,1,-73.99127960205078,40.76025390625,-73.99493408203125,40.75003433227539,N,194
2104,id0525487,1,2016-02-26 12:20:22,2016-02-26 12:29:53,1,-73.96527862548828,40.80127716064453,-73.95108795166014,40.79851531982422,N,571
2105,id3830258,2,2016-01-31 19:10:09,2016-01-31 19:19:09,1,-73.98448944091797,40.745304107666016,-73.99948120117188,40.7388916015625,N,540
2106,id1173542,2,2016-02-12 22:27:30,2016-02-12 22:34:00,2,-73.98212432861328,40.740211486816406,-73.96846771240233,40.7591552734375,N,390
2107,id0864053,2,2016-03-08 20:27:21,2016-03-08 20:31:28,2,-73.96844482421875,40.76488876342773,-73.9792709350586,40.76705551147461,N,247
2108,id0175260,1,2016-02-23 09:54:02,2016-02-23 10:09:20,1,-73.97824859619139,40.752220153808594,-73.99609375,40.7432975769043,N,918
2109,id0103523,2,2016-03-13 14:27:59,2016-03-13 14:50:38,3,-73.95899963378906,40.71871566772461,-73.9827423095703,40.73108673095703,N,1359
2110,id0435314,1,2016-04-16 12:28:14,2016-04-16 12:37:10,1,-73.97531890869139,40.777156829833984,-73.96958923339844,40.76358795166016,N,536
2111,id1158076,1,2016-02-22 21:01:36,2016-02-22 21:05:56,1,-73.99323272705078,40.74224090576172,-73.99192047119139,40.74947738647461,N,260
2112,id0948392,1,2016-05-04 20:53:10,2016-05-04 21:22:06,2,-73.8852310180664,40.77302551269531,-73.98875427246092,40.7576904296875,N,1736
2113,id0423629,2,2016-03-18 01:08:30,2016-03-18 01:21:59,3,-73.99909210205078,40.7300910949707,-73.98542785644531,40.7588119506836,N,809
2114,id3860751,1,2016-02-19 09:04:51,2016-02-19 09:11:02,1,-73.97148132324217,40.74641418457031,-73.95578002929686,40.7640495300293,N,371
2115,id3197590,1,2016-04-20 10:30:06,2016-04-20 11:21:57,1,-73.88535308837889,40.77308654785156,-74.00405883789062,40.721038818359375,N,3111
2116,id1051165,1,2016-01-31 22:56:02,2016-01-31 23:03:13,1,-73.99182891845702,40.750091552734375,-73.97672271728516,40.7452392578125,N,431
2117,id1464294,1,2016-03-05 14:08:48,2016-03-05 14:27:49,1,-74.01527404785155,40.71430587768555,-73.97589111328125,40.68350601196289,N,1141
2118,id1108256,1,2016-03-05 15:17:05,2016-03-05 15:22:40,1,-73.97924041748048,40.75804901123047,-73.97964477539062,40.74895095825195,N,335
2119,id1792501,2,2016-02-04 23:33:55,2016-02-04 23:40:33,2,-74.0,40.73443984985352,-73.9837188720703,40.72528839111328,N,398
2120,id2628035,1,2016-06-05 17:11:30,2016-06-05 17:39:55,1,-73.96269226074217,40.77546310424805,-73.99970245361328,40.75379180908203,N,1705
2121,id2351562,1,2016-06-27 07:37:01,2016-06-27 07:44:57,1,-73.99920654296875,40.73430252075195,-73.9781951904297,40.75244903564453,N,476
2122,id3118525,2,2016-05-18 08:34:41,2016-05-18 08:39:32,1,-73.97758483886719,40.74969100952149,-73.98335266113281,40.74720764160156,N,291
2123,id3581087,2,2016-04-09 02:23:00,2016-04-09 02:38:23,1,-73.98291778564453,40.72702026367188,-73.98313140869139,40.74993896484375,N,923
2124,id3034802,2,2016-03-18 15:16:00,2016-03-18 15:26:57,1,-73.9674301147461,40.79278564453125,-73.94918060302734,40.78302383422852,N,657
2125,id0118178,2,2016-01-03 13:33:21,2016-01-03 13:48:31,2,-73.98104858398438,40.7588119506836,-73.99871826171875,40.72275161743164,N,910
2126,id2841793,1,2016-04-15 18:48:55,2016-04-15 18:58:07,2,-73.99716186523438,40.75722885131836,-73.98236846923827,40.76751327514648,N,552
2127,id0166019,2,2016-03-09 13:11:57,2016-03-09 13:25:11,1,-73.98507690429686,40.7481689453125,-74.00257873535155,40.724018096923835,N,794
2128,id3272996,2,2016-01-24 08:13:27,2016-01-24 08:21:21,1,-74.00080108642578,40.758148193359375,-73.98979187011719,40.7470588684082,N,474
2129,id3346789,1,2016-03-20 17:38:22,2016-03-20 18:13:44,1,-73.87287139892578,40.7742576599121,-74.0138168334961,40.70863342285156,N,2122
2130,id0299633,1,2016-03-09 13:56:37,2016-03-09 14:28:32,1,-73.95855712890625,40.7686767578125,-73.9832305908203,40.76545715332031,N,1915
2131,id0541151,1,2016-02-23 10:01:30,2016-02-23 10:06:17,1,-73.9802474975586,40.765716552734375,-73.99069213867188,40.770057678222656,N,287
2132,id1107876,1,2016-06-25 21:18:01,2016-06-25 21:35:29,1,-74.00138854980467,40.73087310791016,-73.95980072021484,40.762306213378906,N,1048
2133,id0620020,2,2016-02-11 21:45:17,2016-02-11 22:02:40,5,-74.00517272949219,40.719520568847656,-73.9794921875,40.672664642333984,N,1043
2134,id1461518,1,2016-02-19 17:52:53,2016-02-19 18:11:25,1,-73.9743881225586,40.75648880004882,-73.98674774169923,40.77658081054688,N,1112
2135,id2682626,1,2016-01-14 22:39:37,2016-01-14 22:57:36,2,-73.86347198486328,40.76967239379882,-73.97583770751953,40.744667053222656,N,1079
2136,id3816828,2,2016-05-15 17:34:48,2016-05-15 17:44:09,1,-73.99456024169923,40.73648834228516,-73.98294067382812,40.72264099121094,N,561
2137,id0925242,2,2016-03-16 20:36:13,2016-03-16 20:39:33,4,-73.9757308959961,40.75201034545898,-73.98123931884764,40.74797821044922,N,200
2138,id3363119,2,2016-03-08 14:06:44,2016-03-08 14:22:22,1,-74.00472259521484,40.74171829223633,-73.99057006835938,40.75027084350586,N,938
2139,id3847293,1,2016-06-15 18:25:57,2016-06-15 18:32:20,1,-73.9761962890625,40.76403045654297,-73.97602844238281,40.76023864746094,N,383
2140,id3326961,1,2016-06-14 13:44:32,2016-06-14 13:52:26,1,-74.00473022460938,40.72371673583984,-73.9920654296875,40.74016189575195,N,474
2141,id1463761,1,2016-02-29 09:07:15,2016-02-29 09:24:17,1,-73.99020385742188,40.75690460205078,-73.97421264648438,40.74998474121094,N,1022
2142,id0729228,1,2016-03-23 22:47:15,2016-03-23 23:00:41,1,-74.0059051513672,40.70602798461913,-73.95164489746092,40.78042221069336,N,806
2143,id0112330,2,2016-03-04 00:18:38,2016-03-04 00:20:40,1,-73.98638916015625,40.75582885742188,-73.97930908203125,40.75260925292969,N,122
2144,id0166926,2,2016-02-03 07:30:02,2016-02-03 07:35:12,1,-73.99156188964845,40.744941711425774,-73.98341369628906,40.755905151367195,N,310
2145,id3625826,1,2016-04-02 12:00:40,2016-04-02 12:17:02,1,-73.94868469238281,40.7747459411621,-73.98091125488281,40.773452758789055,N,982
2146,id1615064,2,2016-04-01 11:38:33,2016-04-01 11:53:11,2,-73.96171569824217,40.77691650390625,-73.97701263427734,40.75594711303711,N,878
2147,id0384239,1,2016-02-22 19:58:24,2016-02-22 20:05:10,1,-73.97866821289062,40.76106262207031,-73.98220825195312,40.77482223510742,N,406
2148,id0556596,1,2016-06-27 12:28:01,2016-06-27 13:01:05,1,-74.01118469238281,40.70956039428711,-73.97398376464845,40.76461791992188,N,1984
2149,id1765800,2,2016-01-14 14:52:42,2016-01-14 15:37:17,1,-73.99191284179686,40.749908447265625,-73.91918182373048,40.760150909423835,N,2675
2150,id1137266,2,2016-04-29 06:12:52,2016-04-29 06:14:48,1,-73.97707366943358,40.755958557128906,-73.97897338867188,40.7622299194336,N,116
2151,id2216578,1,2016-01-01 15:10:36,2016-01-01 15:17:34,2,-73.97805023193358,40.75748062133789,-73.98365020751953,40.74424743652344,N,418
2152,id1594106,2,2016-05-06 18:14:31,2016-05-06 18:19:37,1,-73.94677734375,40.82648086547852,-73.9591293334961,40.80949020385742,N,306
2153,id0617676,1,2016-03-05 10:47:25,2016-03-05 10:57:32,1,-73.98849487304686,40.75872421264648,-73.99146270751953,40.74976348876953,N,607
2154,id0948200,2,2016-06-14 10:20:45,2016-06-14 10:24:17,1,-74.00045776367188,40.7424201965332,-74.00054168701173,40.747859954833984,N,212
2155,id2956835,2,2016-06-11 09:39:06,2016-06-11 09:51:57,2,-73.97228240966798,40.757568359375,-73.97905731201173,40.78174591064453,N,771
2156,id1153201,1,2016-06-05 11:21:24,2016-06-05 11:25:40,1,-74.01510620117188,40.70954513549805,-74.00977325439453,40.71569442749024,N,256
2157,id0187208,1,2016-02-07 14:59:17,2016-02-07 15:10:36,1,-73.98732757568358,40.750518798828125,-73.97296905517578,40.780311584472656,N,679
2158,id3788081,2,2016-05-01 19:43:57,2016-05-01 19:50:08,1,-73.95206451416014,40.824462890625,-73.95574951171875,40.81293487548828,N,371
